CustomerID,Total_Spend,Frequency,Total_Items,Unique_Products,Avg_Basket_Value,LTV
15178,40.5,1,30,3,40.5,0.0
15179,1455.12,3,1294,45,485.03999999999996,751.83
15180,87.5,1,36,6,87.5,0.0
15181,434.99999999999994,2,252,10,217.49999999999997,254.48
15182,622.85,2,253,24,311.425,0.0
15184,235.23000000000002,1,73,20,235.23000000000002,166.97
15186,229.26,1,162,10,229.26,182.15
15187,1868.88,5,800,36,373.776,2893.3
15189,12635.77,33,4627,72,382.90212121212124,3589.62
15192,1044.32,3,918,36,348.1066666666666,0.0
15194,5488.22,13,3956,177,422.1707692307692,2128.31
15197,773.25,2,202,15,386.625,306.36
15198,193.64,2,120,10,96.82,0.0
15199,967.75,3,305,4,322.5833333333333,300.95
15201,1236.54,5,1210,35,247.308,0.0
15203,1517.72,5,1464,75,303.544,310.08
15204,316.58,1,258,9,316.58,0.0
15205,653.24,2,378,37,326.62,0.0
15206,236.7,3,90,3,78.89999999999999,183.6
15208,323.52,2,154,16,161.76,546.6
15210,331.18,1,228,20,331.18,0.0
15211,383.07,1,117,23,383.07,511.34000000000003
15212,101.8,1,36,5,101.8,0.0
15213,328.35,2,272,22,164.175,0.0
15214,956.75,3,740,64,318.9166666666667,704.69
15215,300.04,1,92,16,300.04,434.90000000000003
15216,96.6,1,28,2,96.6,0.0
15218,4645.91,9,2628,71,516.2122222222222,1110.98
15219,305.75,1,45,9,305.75,0.0
15220,1284.05,5,1137,84,256.81,494.91
15221,403.25,1,43,5,403.25,0.0
15222,585.0,1,440,5,585.0,0.0
15223,755.75,2,213,14,377.875,0.0
15224,322.08,2,152,13,161.04,0.0
15225,409.40000000000003,1,226,23,409.40000000000003,0.0
15226,154.41,1,71,8,154.41,0.0
15227,876.8199999999999,3,589,36,292.2733333333333,342.58
15228,2224.03,3,1505,83,741.3433333333334,1162.68
15230,429.6,2,351,23,214.8,0.0
15232,612.06,2,686,26,306.03,0.0
15234,197.0,1,196,14,197.0,0.0
15235,2247.51,12,1324,132,187.29250000000002,0.0
15236,321.05,1,269,15,321.05,0.0
15237,1328.72,3,983,89,442.9066666666667,83.6
15238,772.78,2,577,37,386.39,299.21000000000004
15239,461.79,1,373,30,461.79,318.8
15240,1382.55,4,989,41,345.6375,324.02
15241,1411.52,7,1604,75,201.6457142857143,344.92
15243,316.68,1,185,22,316.68,0.0
15244,297.94,1,240,15,297.94,333.63
15245,2515.84,3,1784,55,838.6133333333333,0.0
15246,514.15,2,247,32,257.075,0.0
15247,356.0,1,160,6,356.0,0.0
15249,5639.34,11,3071,188,512.6672727272727,1049.1200000000001
15251,9695.82,8,5704,92,1211.9775,789.17
15252,300.55,1,99,14,300.55,440.23
15253,640.6,3,600,37,213.53333333333333,277.59999999999997
15254,300.36,1,275,18,300.36,0.0
15256,98.45,1,55,6,98.45,0.0
15257,317.15,1,46,7,317.15,0.0
15258,623.16,2,142,32,311.58,0.0
15260,1810.77,7,885,62,258.68142857142857,0.0
15261,254.82,1,270,19,254.82,0.0
15262,178.95000000000002,1,73,10,178.95000000000002,0.0
15263,156.51,1,89,12,156.51,0.0
15265,1506.1200000000001,2,612,76,753.0600000000001,0.0
15266,119.3,1,18,6,119.3,0.0
15267,1407.76,2,704,7,703.88,309.6
15270,1850.29,5,1017,21,370.058,529.2
15271,1592.58,10,786,116,159.25799999999998,900.76
15272,298.96,1,182,27,298.96,422.98
15279,290.51,1,189,19,290.51,0.0
15280,113.12,1,154,16,113.12,0.0
15281,2191.78,8,1128,113,273.9725,140.37
15288,2006.3600000000001,4,721,74,501.59000000000003,300.15999999999997
15289,697.98,2,768,41,348.99,241.8
15290,4459.87,13,2255,51,343.06692307692305,3483.35
15291,3640.02,11,1456,56,330.9109090909091,983.28
15292,178.39,1,55,24,178.39,0.0
15296,2599.49,5,1275,118,519.8979999999999,1073.37
15298,3358.2200000000003,7,2120,87,479.7457142857143,1441.68
15299,2435.01,4,2577,4,608.7525,1472.0
15301,4446.19,11,2301,130,404.1990909090909,603.76
15303,574.02,1,248,31,574.02,0.0
15304,582.5,7,86,8,83.21428571428571,111.9
15306,657.07,2,512,30,328.535,517.28
15307,205.3,1,37,12,205.3,0.0
15308,310.47,1,175,19,310.47,0.0
15311,48338.85,70,30679,522,690.555,12293.9
15312,924.85,4,516,42,231.2125,0.0
15313,52.0,1,25,1,52.0,0.0
15314,327.97,1,313,24,327.97,0.0
15315,233.54,1,262,16,233.54,336.96
15316,165.0,1,100,1,165.0,0.0
15319,204.5,1,175,16,204.5,0.0
15321,1159.47,1,545,38,1159.47,1588.8400000000001
15322,679.68,1,416,42,679.68,0.0
15325,161.74,1,231,47,161.74,0.0
15326,311.71,1,386,29,311.71,0.0
15329,754.0,2,386,42,377.0,295.7
15332,1661.06,4,652,29,415.265,0.0
15333,1028.56,1,344,16,1028.56,0.0
15334,347.87,3,272,66,115.95666666666666,0.0
15339,257.9,1,159,40,257.9,316.17
15341,2020.52,1,812,17,2020.52,0.0
15342,406.09,1,283,24,406.09,0.0
15343,364.5,1,84,21,364.5,0.0
15344,308.69,1,91,17,308.69,255.25
15346,252.42000000000002,1,144,17,252.42000000000002,0.0
15347,201.60000000000002,1,130,5,201.60000000000002,0.0
15348,158.04,1,84,9,158.04,0.0
15349,463.90999999999997,2,321,65,231.95499999999998,0.0
15350,115.65,1,51,5,115.65,0.0
15351,876.24,2,342,90,438.12,1058.42
15353,770.12,2,341,59,385.06,0.0
15356,2567.9900000000002,9,1549,209,285.33222222222224,150.04
15358,6734.86,18,5868,280,374.1588888888889,1612.34
15361,418.92,1,336,7,418.92,0.0
15363,326.0,1,144,16,326.0,0.0
15364,913.19,2,493,29,456.595,0.0
15365,1945.15,4,875,56,486.2875,369.17
15366,602.51,2,621,37,301.255,0.0
15367,1416.18,2,750,65,708.09,461.40999999999997
15370,2039.25,5,798,65,407.85,346.79999999999995
15372,2007.3999999999999,1,2924,27,2007.3999999999999,0.0
15373,1686.9,9,354,65,187.43333333333334,729.01
15374,168.0,1,126,3,168.0,0.0
15376,977.22,2,533,94,488.61,244.34
15379,3703.29,7,2305,145,529.0414285714286,0.0
15380,1004.5600000000001,3,272,19,334.85333333333335,685.7
15381,596.85,2,171,8,298.425,0.0
15382,4709.9,5,3305,174,941.9799999999999,1245.81
15384,642.41,2,596,34,321.205,0.0
15386,394.14,1,446,31,394.14,0.0
15388,140.54,1,88,10,140.54,0.0
15389,500.0,1,400,1,500.0,0.0
15392,665.46,2,716,43,332.73,870.07
15393,124.10000000000001,1,94,8,124.10000000000001,107.76
15394,1854.14,3,772,53,618.0466666666667,329.4
15395,107.45,1,17,7,107.45,0.0
15396,288.18,1,122,14,288.18,0.0
15397,94.0,1,20,6,94.0,0.0
15398,634.85,1,375,35,634.85,710.6800000000001
15399,305.17,1,139,15,305.17,510.6
15400,716.2,5,390,10,143.24,0.0
15402,626.35,2,693,34,313.175,0.0
15405,349.1,1,193,8,349.1,0.0
15406,252.29,1,130,42,252.29,258.42
15407,740.73,3,329,62,246.91,306.01
15408,267.18,1,106,34,267.18,0.0
15410,3450.84,8,1200,48,431.355,0.0
15411,382.21,2,155,22,191.105,966.72
15412,190.53,1,108,10,190.53,0.0
15414,36.2,1,12,5,36.2,738.7
15415,559.61,1,551,46,559.61,0.0
15416,3144.33,3,1698,135,1048.11,839.99
15417,508.8,1,284,28,508.8,0.0
15421,739.36,3,379,35,246.45333333333335,211.0
15422,97.7,2,38,6,48.85,0.0
15424,383.34,2,554,17,191.67,0.0
15426,634.13,2,255,101,317.065,769.94
15429,243.06,1,309,44,243.06,154.29
15433,533.3,2,534,40,266.65,0.0
15434,587.28,3,479,32,195.76,454.20000000000005
15436,484.1,1,246,124,484.1,583.65
15437,200.16,1,79,44,200.16,0.0
15438,156.57999999999998,1,59,25,156.57999999999998,0.0
15440,237.66,2,125,25,118.83,146.02
15442,594.0,1,120,2,594.0,0.0
15443,1054.34,3,541,106,351.44666666666666,2159.25
15445,113.5,1,58,5,113.5,0.0
15447,155.17,1,85,9,155.17,0.0
15448,494.64,1,232,28,494.64,0.0
15449,647.7,2,516,30,323.85,326.82
15452,403.08,2,220,44,201.54,125.4
15453,701.2,4,357,102,175.3,670.57
15454,179.1,1,86,23,179.1,0.0
15456,434.59000000000003,3,633,48,144.86333333333334,0.0
15457,237.07,1,132,56,237.07,0.0
15460,214.26,1,107,53,214.26,0.0
15462,234.6,3,172,9,78.2,0.0
15464,1044.65,1,348,155,1044.65,0.0
15465,6419.08,16,987,41,401.1925,935.54
15466,334.53,1,246,56,334.53,0.0
15467,402.56,2,235,36,201.28,122.32
15469,304.3,1,128,16,304.3,234.25
15472,371.56,1,251,76,371.56,0.0
15475,454.10999999999996,1,319,29,454.10999999999996,0.0
15480,905.5,1,303,45,905.5,0.0
15482,1928.3,4,675,17,482.075,8911.46
15483,225.26,4,291,74,56.315,0.0
15484,1632.62,1,1476,110,1632.62,1957.79
15485,1268.13,2,578,33,634.065,1296.37
15488,91.32000000000001,1,73,2,91.32000000000001,0.0
15489,348.26,1,220,23,348.26,786.02
15491,3100.09,6,1646,108,516.6816666666667,0.0
15492,487.74,1,327,28,487.74,171.72
15493,1286.95,3,358,126,428.98333333333335,666.46
15494,1119.88,1,1071,87,1119.88,160.7
15497,970.6,1,528,10,970.6,291.6
15498,10183.55,21,4853,304,484.93095238095236,3132.85
15500,406.02,1,154,18,406.02,725.54
15502,6276.03,8,3875,161,784.50375,647.95
15503,141.04,1,70,66,141.04,0.0
15504,52.83,1,33,13,52.83,0.0
15505,2730.38,4,1598,64,682.595,880.58
15506,208.77,1,144,45,208.77,763.31
15507,475.86,1,160,41,475.86,0.0
15508,1000.27,6,440,78,166.71166666666667,0.0
15510,250.0,1,2,1,250.0,0.0
15511,202.9,1,42,23,202.9,697.63
15512,121.0,2,68,7,60.5,0.0
15513,11352.14,17,4424,160,667.7729411764706,3406.08
15514,2501.94,6,1184,50,416.99,1521.78
15517,267.03,1,293,27,267.03,0.0
15518,1603.86,7,1117,125,229.12285714285713,317.69
15521,2326.7799999999997,7,1470,113,332.3971428571428,673.42
15522,259.05,1,315,41,259.05,138.94
15523,412.01000000000005,1,132,10,412.01000000000005,0.0
15525,274.93,1,113,44,274.93,456.94
15527,1608.3400000000001,6,617,82,268.0566666666667,820.19
15528,229.33,1,123,26,229.33,0.0
15529,3195.92,9,2828,358,355.1022222222222,764.13
15530,1163.69,3,654,77,387.8966666666667,333.62
15532,1204.59,3,369,164,401.53,350.24
15533,554.74,2,183,41,277.37,252.82999999999998
15535,502.9,4,135,55,125.725,0.0
15537,110.92,1,29,24,110.92,0.0
15541,85.13000000000001,1,49,29,85.13000000000001,0.0
15543,127.86,1,86,26,127.86,0.0
15544,2772.37,7,2212,95,396.05285714285714,774.34
15545,135.32999999999998,1,75,31,135.32999999999998,153.64000000000001
15547,3699.18,11,3117,314,336.2890909090909,1211.42
15549,1677.71,3,691,103,559.2366666666667,0.0
15550,433.28,3,252,36,144.42666666666665,142.35
15552,90.12,1,60,17,90.12,0.0
15554,217.2,1,74,14,217.2,0.0
15555,3159.84,11,2934,288,287.2581818181818,1632.03
15561,449.66999999999996,3,95,16,149.89,350.92
15562,134.55,1,39,1,134.55,0.0
15563,735.62,2,742,55,367.81,625.8199999999999
15568,228.31,1,169,20,228.31,529.98
15569,1375.71,5,666,27,275.142,0.0
15570,2809.98,9,1135,184,312.22,1338.84
15571,202.35,1,77,15,202.35,448.08000000000004
15572,1552.79,4,687,109,388.1975,980.63
15573,404.09,1,217,50,404.09,179.15
15574,675.64,4,332,131,168.91,0.0
15577,258.88,3,89,39,86.29333333333334,0.0
15578,127.1,1,52,13,127.1,0.0
15579,195.35,1,55,25,195.35,132.25
15581,717.4300000000001,10,280,133,71.74300000000001,0.0
15582,541.51,2,407,33,270.755,141.4
15584,288.43,2,123,43,144.215,432.43
15585,455.3,1,320,31,455.3,0.0
15587,801.72,3,276,3,267.24,111.96
15589,478.53000000000003,3,243,28,159.51000000000002,0.0
15594,1506.43,3,866,81,502.1433333333334,265.35
15596,1406.59,5,561,51,281.318,0.0
15599,448.83,1,361,29,448.83,312.90999999999997
15601,5817.02,12,4131,202,484.7516666666667,959.54
15602,542.95,5,345,12,108.59,754.92
15603,48.480000000000004,1,96,2,48.480000000000004,0.0
15605,894.78,4,318,46,223.695,303.45
15606,2439.38,8,762,42,304.9225,480.78000000000003
15607,104.76,1,202,13,104.76,0.0
15608,285.68,1,230,18,285.68,808.0
15609,298.48,1,148,16,298.48,0.0
15611,932.1400000000001,7,256,16,133.16285714285715,638.3100000000001
15615,7367.85,19,3837,153,387.7815789473684,3031.89
15618,419.03999999999996,3,214,21,139.67999999999998,357.81
15620,875.01,2,600,59,437.505,678.17
15622,3327.61,8,1568,154,415.95125,381.95
15623,301.03,1,125,19,301.03,0.0
15624,588.13,4,357,26,147.0325,0.0
15625,1534.26,4,1188,44,383.565,0.0
15626,675.8,2,766,49,337.9,0.0
15628,1625.4,5,1058,58,325.08000000000004,1244.84
15630,396.86,1,280,21,396.86,789.49
15632,2351.84,6,1304,76,391.97333333333336,933.47
15636,724.76,2,284,20,362.38,0.0
15639,425.32,1,323,25,425.32,0.0
15640,9361.0,12,5139,210,780.0833333333334,3055.11
15641,1887.2,4,1562,102,471.8,0.0
15643,664.0,3,246,31,221.33333333333334,0.0
15644,803.54,4,550,166,200.885,0.0
15646,447.64000000000004,3,394,35,149.21333333333334,0.0
15648,639.5,2,218,23,319.75,0.0
15649,816.0,2,192,1,408.0,0.0
15651,227.32,1,238,16,227.32,418.98
15652,337.74,1,208,21,337.74,0.0
15653,877.4399999999999,2,1200,4,438.71999999999997,0.0
15655,560.67,1,324,34,560.67,0.0
15656,563.63,3,202,34,187.87666666666667,184.87
15658,1024.1000000000001,5,242,40,204.82000000000002,0.0
15660,1256.5,7,872,48,179.5,344.36
15661,309.8,2,236,4,154.9,0.0
15663,138.14,1,106,9,138.14,0.0
15665,2222.21,2,1654,92,1111.105,0.0
15668,76.32000000000001,1,72,1,76.32000000000001,0.0
15669,565.54,3,262,29,188.51333333333332,118.8
15670,173.05,1,91,12,173.05,0.0
15671,1972.89,5,1185,47,394.57800000000003,684.24
15673,2726.23,4,1451,107,681.5575,0.0
15674,2111.89,4,1274,87,527.9725,0.0
15675,323.69,3,527,20,107.89666666666666,0.0
15676,897.8,1,555,61,897.8,2537.96
15679,260.26,2,398,18,130.13,521.02
15680,478.89,1,331,30,478.89,854.79
15681,703.22,3,450,22,234.40666666666667,722.94
15683,193.75,1,131,10,193.75,0.0
15687,1679.45,5,657,69,335.89,1313.65
15689,254.1,2,84,8,127.05,0.0
15690,111.0,1,204,8,111.0,128.76
15691,136.8,1,72,2,136.8,0.0
15694,3290.78,8,738,22,411.3475,3173.62
15695,409.98,2,212,22,204.99,0.0
15696,2008.9,7,794,107,286.9857142857143,702.21
15700,696.68,2,357,85,348.34,0.0
15701,964.97,2,501,121,482.485,564.03
15703,211.5,1,66,5,211.5,0.0
15704,2293.62,4,1028,79,573.405,0.0
15705,143.1,1,62,6,143.1,0.0
15706,878.76,2,289,48,439.38,181.8
15707,158.88,1,79,41,158.88,758.1
15708,2589.34,6,989,103,431.5566666666667,645.91
15709,133.25,1,121,6,133.25,0.0
15712,865.9100000000001,4,395,33,216.47750000000002,206.45
15713,356.7,2,150,18,178.35,0.0
15714,132.48000000000002,1,66,5,132.48000000000002,197.55
15716,1101.1100000000001,4,738,101,275.27750000000003,0.0
15717,150.3,1,70,7,150.3,0.0
15719,4060.32,11,2172,259,369.12,968.1
15722,1413.45,3,590,32,471.15000000000003,797.7600000000001
15723,190.7,1,73,37,190.7,0.0
15724,218.25,2,73,11,109.125,0.0
15727,4589.39,6,2625,191,764.8983333333334,569.67
15729,85.0,1,28,5,85.0,0.0
15730,777.22,2,489,46,388.61,343.66
15732,294.12,2,215,13,147.06,0.0
15733,162.3,1,62,10,162.3,0.0
15734,1339.45,2,346,25,669.725,0.0
15737,1064.51,6,539,55,177.41833333333332,123.61
15738,3853.4500000000003,13,2357,45,296.4192307692308,958.97
15743,434.05,2,119,31,217.025,341.91
15744,34.8,1,120,3,34.8,0.0
15745,607.75,2,243,36,303.875,486.84000000000003
15746,196.88,1,178,28,196.88,0.0
15747,525.37,2,281,26,262.685,421.27
15749,44534.3,3,18028,5,14844.766666666668,0.0
15750,1615.47,5,1265,185,323.094,847.58
15752,2093.37,6,1657,207,348.895,533.23
15753,79.2,1,144,1,79.2,0.0
15754,303.42,2,146,19,151.71,155.15
15755,2076.7400000000002,5,1318,119,415.34800000000007,287.51
15756,359.89,3,166,118,119.96333333333332,168.12
15757,261.36,1,167,16,261.36,453.06
15759,253.04,3,60,5,84.34666666666666,0.0
15762,315.31,1,147,22,315.31,268.44
15763,522.49,1,187,33,522.49,564.4300000000001
15764,3279.97,6,2050,150,546.6616666666666,0.0
15768,621.8299999999999,3,244,23,207.27666666666664,0.0
15769,43116.72,20,22840,19,2155.8360000000002,13136.0
15775,104.9,1,68,7,104.9,0.0
15776,241.62,1,138,18,241.62,0.0
15777,1047.11,4,378,18,261.7775,0.0
15780,475.28000000000003,3,220,26,158.42666666666668,0.0
15781,211.3,2,66,11,105.65,134.16
15782,1638.3400000000001,1,644,21,1638.3400000000001,976.4
15785,1665.83,4,1011,41,416.4575,663.14
15786,3147.64,1,2286,165,3147.64,1771.36
15789,351.3,1,438,25,351.3,0.0
15791,1223.24,1,558,54,1223.24,389.45000000000005
15793,306.64,1,192,3,306.64,658.97
15795,610.01,1,581,42,610.01,0.0
15796,1883.76,6,640,62,313.96,823.85
15797,2192.4,3,872,7,730.8000000000001,0.0
15799,884.14,3,955,94,294.7133333333333,0.0
15800,696.89,2,332,116,348.445,0.0
15801,137.22,1,70,9,137.22,926.73
15804,2950.3,8,1634,146,368.7875,1256.09
15805,3548.5,11,2273,150,322.59090909090907,1939.68
15806,521.88,2,413,19,260.94,262.7
15807,635.6,1,380,40,635.6,268.3
15808,3651.27,4,1305,142,912.8175,0.0
15809,399.21,4,251,24,99.8025,116.56
15810,1391.98,4,861,66,347.995,0.0
15811,1773.8,5,760,89,354.76,444.82
15812,1801.14,5,922,36,360.228,0.0
15813,1303.9099999999999,2,603,40,651.9549999999999,0.0
15815,1874.7,4,1514,24,468.675,225.9
15819,1585.47,3,1139,83,528.49,319.98
15820,206.98,1,128,17,206.98,0.0
15822,440.2,1,160,16,440.2,445.27
15825,532.94,1,220,20,532.94,0.0
15826,720.0,1,488,28,720.0,934.3100000000001
15827,1836.0900000000001,14,882,72,131.14928571428572,0.0
15829,636.14,2,996,44,318.07,0.0
15831,451.11,2,687,22,225.555,343.53
15832,836.79,1,465,54,836.79,0.0
15834,1780.72,3,675,175,593.5733333333334,441.93
15835,675.51,3,333,32,225.17,278.58
15838,17340.62,13,9766,51,1333.893846153846,16302.460000000001
15839,790.36,2,540,48,395.18,258.13
15840,241.74,1,256,17,241.74,113.82
15841,1224.06,4,942,36,306.015,0.0
15843,118.95000000000002,1,27,8,118.95000000000002,0.0
15845,3070.0,6,1661,81,511.6666666666667,641.77
15847,180.68,1,348,9,180.68,208.59
15850,116.16,1,239,41,116.16,118.72
15852,160.71,2,48,22,80.355,0.0
15854,2839.94,10,819,70,283.994,129.18
15855,712.24,5,470,59,142.448,0.0
15856,11246.67,17,7438,253,661.5688235294118,4895.71
15858,970.12,3,902,105,323.37333333333333,457.45
15860,863.15,7,382,100,123.30714285714285,102.01
15861,1123.76,3,870,174,374.58666666666664,2023.16
15862,659.73,3,499,98,219.91,173.15
15863,9.2,1,2,2,9.2,59.64
15864,957.8600000000001,3,558,11,319.2866666666667,978.46
15865,603.85,2,312,29,301.925,291.28
15866,211.89,1,124,43,211.89,0.0
15867,2940.87,12,1472,252,245.0725,862.73
15869,149.64,2,175,13,74.82,0.0
15874,2207.75,6,1065,79,367.9583333333333,2198.13
15880,329.03000000000003,1,202,95,329.03000000000003,0.0
15881,501.39000000000004,5,260,26,100.278,0.0
15882,514.08,4,264,22,128.52,0.0
15885,349.35,1,109,16,349.35,0.0
15888,162.64,1,67,10,162.64,0.0
15889,400.77,2,200,78,200.385,0.0
15891,509.13,1,417,59,509.13,0.0
15894,257.6,2,163,34,128.8,0.0
15895,179.17,1,94,11,179.17,0.0
15897,208.59,2,223,17,104.295,0.0
15898,997.94,4,421,67,249.485,385.89
15899,56.25,1,39,4,56.25,0.0
15901,227.22,2,320,58,113.61,122.53
15903,951.96,3,1012,27,317.32,4174.8
15906,797.71,4,242,56,199.4275,769.98
15907,477.59000000000003,2,237,93,238.79500000000002,404.28
15909,191.94,1,98,7,191.94,0.0
15910,663.36,5,510,143,132.672,565.52
15912,264.62,2,185,19,132.31,0.0
15916,965.85,6,419,71,160.975,537.01
15917,123.1,1,42,12,123.1,0.0
15918,334.23,2,153,33,167.115,0.0
15919,214.07999999999998,1,175,38,214.07999999999998,311.61
15920,163.55,3,94,52,54.51666666666667,0.0
15921,323.03000000000003,1,162,24,323.03000000000003,0.0
15922,369.5,1,138,11,369.5,0.0
15923,127.08,1,122,21,127.08,0.0
15925,207.15,1,93,12,207.15,0.0
15932,2195.65,7,1931,76,313.6642857142857,300.21999999999997
15933,728.27,2,616,44,364.135,379.19
15935,108.03999999999999,1,114,11,108.03999999999999,0.0
15938,404.58,5,240,13,80.916,0.0
15939,6100.01,14,4727,27,435.71500000000003,0.0
15940,35.8,1,4,1,35.8,0.0
15942,337.44,1,232,14,337.44,0.0
15944,325.1,1,50,6,325.1,0.0
15945,181.0,1,52,2,181.0,0.0
15947,1708.24,1,898,29,1708.24,0.0
15949,237.04000000000002,1,168,12,237.04000000000002,127.68
15950,1326.42,3,558,69,442.14000000000004,418.29
15951,375.16999999999996,1,174,22,375.16999999999996,333.05
15952,309.2,2,140,25,154.6,472.71000000000004
15953,824.04,4,450,29,206.01,833.24
15955,2965.9900000000002,10,1495,100,296.59900000000005,1450.27
15958,104.35,1,33,7,104.35,0.0
15965,156.19,1,74,16,156.19,652.6800000000001
15967,161.9,1,60,32,161.9,235.78
15969,308.7,1,44,10,308.7,357.4
15970,314.1,1,116,11,314.1,0.0
15971,2321.8,8,1021,8,290.225,1873.1
15973,307.82000000000005,1,106,4,307.82000000000005,0.0
15974,2895.0099999999998,6,1864,119,482.5016666666666,547.14
15975,371.01,1,243,24,371.01,0.0
15976,427.64,2,275,83,213.82,0.0
15978,1098.78,1,888,49,1098.78,0.0
15980,2398.86,3,1560,40,799.62,0.0
15981,2849.88,7,1530,51,407.1257142857143,558.6
15983,1138.37,3,694,57,379.45666666666665,326.75
15984,2050.71,8,1089,179,256.33875,729.92
15985,1142.42,2,1086,29,571.21,0.0
15987,1193.63,6,1365,64,198.93833333333336,239.14
15990,401.37,1,171,23,401.37,390.74
15996,1032.58,6,380,103,172.09666666666666,0.0
15998,2503.96,4,1650,318,625.99,576.26
16003,1793.9,3,595,56,597.9666666666667,941.47
16005,275.41,2,117,77,137.705,303.3
16006,101.4,1,84,8,101.4,0.0
16007,727.67,2,581,128,363.835,966.14
16008,330.71,2,198,17,165.355,148.07
16009,441.59000000000003,1,196,55,441.59000000000003,530.52
16010,392.4,3,202,62,130.79999999999998,0.0
16011,2457.54,13,1585,90,189.04153846153847,895.42
16012,1132.12,2,551,49,566.06,283.17
16013,23409.34,35,8878,27,668.8382857142857,13721.26
16014,514.38,2,222,115,257.19,132.45000000000002
16016,899.99,5,344,109,179.998,565.52
16018,161.9,1,44,15,161.9,247.0
16019,2952.25,7,1193,85,421.75,833.99
16022,602.63,1,255,68,602.63,0.0
16023,500.69,2,227,59,250.345,219.12
16027,934.62,6,1147,11,155.77,0.0
16029,47242.99,53,26157,42,891.3771698113208,25465.1
16030,331.24,1,283,28,331.24,0.0
16031,547.9,2,421,91,273.95,0.0
16033,6819.06,17,2570,435,401.12117647058824,1959.76
16034,437.7,3,242,18,145.9,0.0
16036,758.92,2,716,55,379.46,0.0
16037,855.02,3,428,37,285.00666666666666,0.0
16038,393.33,2,229,23,196.665,78.45
16040,876.1800000000001,2,509,42,438.09000000000003,437.37
16041,2739.8,2,1044,5,1369.9,426.6
16042,440.48,2,260,26,220.24,736.99
16043,676.49,3,342,22,225.49666666666667,97.5
16045,1340.7,4,897,71,335.175,0.0
16048,256.44,2,144,8,128.22,0.0
16049,484.11,1,316,104,484.11,590.7
16050,137.9,1,278,10,137.9,0.0
16053,1124.19,1,1003,62,1124.19,387.76
16054,783.9,1,380,70,783.9,0.0
16055,134.8,1,22,8,134.8,0.0
16057,1544.23,6,620,79,257.37166666666667,718.89
16059,1347.8600000000001,5,601,120,269.572,105.30000000000001
16062,778.14,3,650,37,259.38,375.48
16063,335.32,1,262,23,335.32,0.0
16065,367.14,1,228,71,367.14,0.0
16066,316.38,1,186,6,316.38,1204.66
16072,584.3199999999999,1,140,23,584.3199999999999,0.0
16073,122.39999999999999,1,48,1,122.39999999999999,0.0
16076,1455.81,6,1051,70,242.635,778.92
16078,79.2,1,16,1,79.2,0.0
16080,217.16,2,128,10,108.58,0.0
16081,2591.92,4,1363,139,647.98,207.5
16083,1317.62,2,908,31,658.81,0.0
16084,436.18,1,216,38,436.18,0.0
16085,619.65,3,374,86,206.54999999999998,361.86
16086,899.7,4,388,21,224.925,221.69
16091,315.06,2,154,16,157.53,0.0
16092,817.86,3,628,37,272.62,0.0
16093,17.0,1,20,1,17.0,0.0
16094,252.1,1,164,16,252.1,826.13
16096,320.62,1,155,12,320.62,0.0
16097,185.04999999999998,1,87,10,185.04999999999998,0.0
16098,2005.63,7,613,34,286.5185714285714,0.0
16099,592.1,2,362,26,296.05,139.8
16102,1392.8400000000001,2,776,41,696.4200000000001,449.3
16103,1413.14,5,556,30,282.62800000000004,16.5
16105,336.96,1,330,13,336.96,0.0
16107,1810.72,4,584,16,452.68,1393.44
16108,842.5,1,615,48,842.5,0.0
16109,611.88,2,612,18,305.94,0.0
16110,678.18,2,342,173,339.09,642.77
16112,195.73999999999998,4,574,15,48.934999999999995,0.0
16113,161.38,1,176,30,161.38,0.0
16114,135.75000000000003,1,43,8,135.75000000000003,0.0
16115,1285.93,6,806,151,214.3216666666667,374.95
16116,612.78,1,248,34,612.78,0.0
16117,232.21,1,130,30,232.21,0.0
16119,309.48,1,172,11,309.48,113.88000000000001
16121,285.94,1,139,60,285.94,568.72
16122,684.4200000000001,4,1128,26,171.10500000000002,0.0
16124,249.0,1,48,11,249.0,0.0
16125,289.35,1,124,13,289.35,0.0
16126,3706.7000000000003,3,1084,41,1235.5666666666668,2581.07
16128,1412.06,3,790,71,470.68666666666667,468.16
16131,2278.5,4,1244,46,569.625,1228.04
16133,11766.07,24,6733,162,490.25291666666664,2822.9700000000003
16134,283.53000000000003,1,158,16,283.53000000000003,334.56
16135,517.55,1,209,21,517.55,0.0
16136,302.64,2,180,15,151.32,406.74
16139,306.37,2,155,13,153.185,329.04
16140,124.14,1,104,7,124.14,601.04
16141,620.4,1,238,30,620.4,0.0
16142,535.34,1,422,37,535.34,0.0
16143,1949.3600000000001,5,715,70,389.872,475.58000000000004
16144,175.2,1,16,1,175.2,0.0
16145,2941.93,9,2590,113,326.88111111111107,857.5600000000001
16146,734.13,3,427,26,244.71,0.0
16147,375.0,1,246,22,375.0,0.0
16148,76.32000000000001,1,72,1,76.32000000000001,0.0
16149,163.68,1,168,11,163.68,116.84
16150,1748.53,4,938,80,437.1325,304.49
16152,1829.04,1,642,29,1829.04,0.0
16153,1023.54,4,530,50,255.885,800.69
16156,2095.4500000000003,6,904,86,349.24166666666673,996.59
16157,168.32,1,44,6,168.32,488.37
16159,348.2,1,236,14,348.2,0.0
16160,801.94,1,1012,15,801.94,223.49999999999997
16161,3874.59,14,1910,200,276.75642857142856,1659.08
