CustomerID,Total_Spend,Frequency,Total_Items,Unique_Products,Avg_Basket_Value,Churn
15502,6276.03,8,3875,161,784.50375,0
15503,141.04,1,70,66,141.04,1
15504,52.83,1,33,13,52.83,1
15505,2730.38,4,1598,64,682.595,0
15506,208.77,1,144,45,208.77,0
15507,475.86,1,160,41,475.86,1
15508,1000.27,6,440,78,166.71166666666667,1
15510,250.0,1,2,1,250.0,1
15511,202.9,1,42,23,202.9,0
15512,121.0,2,68,7,60.5,1
15513,11352.14,17,4424,160,667.7729411764706,0
15514,2501.94,6,1184,50,416.99,0
15517,267.03,1,293,27,267.03,1
15518,1603.86,7,1117,125,229.12285714285713,0
15521,2326.7799999999997,7,1470,113,332.3971428571428,0
15522,259.05,1,315,41,259.05,0
15523,412.01000000000005,1,132,10,412.01000000000005,1
15525,274.93,1,113,44,274.93,0
15527,1608.3400000000001,6,617,82,268.0566666666667,0
15528,229.33,1,123,26,229.33,1
15529,3195.92,9,2828,358,355.1022222222222,0
15530,1163.69,3,654,77,387.8966666666667,0
15532,1204.59,3,369,164,401.53,0
15533,554.74,2,183,41,277.37,0
15535,502.9,4,135,55,125.725,1
15537,110.92,1,29,24,110.92,1
15541,85.13000000000001,1,49,29,85.13000000000001,1
15543,127.86,1,86,26,127.86,1
15544,2772.37,7,2212,95,396.05285714285714,0
15545,135.32999999999998,1,75,31,135.32999999999998,0
15547,3699.18,11,3117,314,336.2890909090909,0
15549,1677.71,3,691,103,559.2366666666667,1
15550,433.28,3,252,36,144.42666666666665,0
15552,90.12,1,60,17,90.12,1
15554,217.2,1,74,14,217.2,1
15555,3159.84,11,2934,288,287.2581818181818,0
15561,449.66999999999996,3,95,16,149.89,0
15562,134.55,1,39,1,134.55,1
15563,735.62,2,742,55,367.81,0
15568,228.31,1,169,20,228.31,0
15569,1375.71,5,666,27,275.142,1
15570,2809.98,9,1135,184,312.22,0
15571,202.35,1,77,15,202.35,0
15572,1552.79,4,687,109,388.1975,0
15573,404.09,1,217,50,404.09,0
15574,675.64,4,332,131,168.91,1
15577,258.88,3,89,39,86.29333333333334,1
15578,127.1,1,52,13,127.1,1
15579,195.35,1,55,25,195.35,0
15581,717.4300000000001,10,280,133,71.74300000000001,1
15582,541.51,2,407,33,270.755,0
15584,288.43,2,123,43,144.215,0
15585,455.3,1,320,31,455.3,1
15587,801.72,3,276,3,267.24,0
15589,478.53000000000003,3,243,28,159.51000000000002,1
15594,1506.43,3,866,81,502.1433333333334,0
15596,1406.59,5,561,51,281.318,1
15599,448.83,1,361,29,448.83,0
15601,5817.02,12,4131,202,484.7516666666667,0
15602,542.95,5,345,12,108.59,0
15603,48.480000000000004,1,96,2,48.480000000000004,1
15605,894.78,4,318,46,223.695,0
15606,2439.38,8,762,42,304.9225,0
15607,104.76,1,202,13,104.76,1
15608,285.68,1,230,18,285.68,0
15609,298.48,1,148,16,298.48,1
15611,932.1400000000001,7,256,16,133.16285714285715,0
15615,7367.85,19,3837,153,387.7815789473684,0
15618,419.03999999999996,3,214,21,139.67999999999998,0
15620,875.01,2,600,59,437.505,0
15622,3327.61,8,1568,154,415.95125,0
15623,301.03,1,125,19,301.03,1
15624,588.13,4,357,26,147.0325,1
15625,1534.26,4,1188,44,383.565,1
15626,675.8,2,766,49,337.9,1
15628,1625.4,5,1058,58,325.08000000000004,0
15630,396.86,1,280,21,396.86,0
15632,2351.84,6,1304,76,391.97333333333336,0
15636,724.76,2,284,20,362.38,1
15639,425.32,1,323,25,425.32,1
15640,9361.0,12,5139,210,780.0833333333334,0
15641,1887.2,4,1562,102,471.8,1
15643,664.0,3,246,31,221.33333333333334,1
15644,803.54,4,550,166,200.885,1
15646,447.64000000000004,3,394,35,149.21333333333334,1
15648,639.5,2,218,23,319.75,1
15649,816.0,2,192,1,408.0,1
15651,227.32,1,238,16,227.32,0
15652,337.74,1,208,21,337.74,1
15653,877.4399999999999,2,1200,4,438.71999999999997,1
15655,560.67,1,324,34,560.67,1
15656,563.63,3,202,34,187.87666666666667,0
15658,1024.1000000000001,5,242,40,204.82000000000002,1
15660,1256.5,7,872,48,179.5,0
15661,309.8,2,236,4,154.9,1
15663,138.14,1,106,9,138.14,1
15665,2222.21,2,1654,92,1111.105,1
15668,76.32000000000001,1,72,1,76.32000000000001,1
15669,565.54,3,262,29,188.51333333333332,0
15670,173.05,1,91,12,173.05,1
15671,1972.89,5,1185,47,394.57800000000003,0
15673,2726.23,4,1451,107,681.5575,1
15674,2111.89,4,1274,87,527.9725,1
15675,323.69,3,527,20,107.89666666666666,1
15676,897.8,1,555,61,897.8,0
15679,260.26,2,398,18,130.13,0
15680,478.89,1,331,30,478.89,0
15681,703.22,3,450,22,234.40666666666667,0
15683,193.75,1,131,10,193.75,1
15687,1679.45,5,657,69,335.89,0
15689,254.1,2,84,8,127.05,1
15690,111.0,1,204,8,111.0,0
15691,136.8,1,72,2,136.8,1
15694,3290.78,8,738,22,411.3475,0
15695,409.98,2,212,22,204.99,1
15696,2008.9,7,794,107,286.9857142857143,0
15700,696.68,2,357,85,348.34,1
15701,964.97,2,501,121,482.485,0
15703,211.5,1,66,5,211.5,1
15704,2293.62,4,1028,79,573.405,1
15705,143.1,1,62,6,143.1,1
15706,878.76,2,289,48,439.38,0
15707,158.88,1,79,41,158.88,0
15708,2589.34,6,989,103,431.5566666666667,0
15709,133.25,1,121,6,133.25,1
15712,865.9100000000001,4,395,33,216.47750000000002,0
15713,356.7,2,150,18,178.35,1
15714,132.48000000000002,1,66,5,132.48000000000002,0
15716,1101.1100000000001,4,738,101,275.27750000000003,1
15717,150.3,1,70,7,150.3,1
15719,4060.32,11,2172,259,369.12,0
15722,1413.45,3,590,32,471.15000000000003,0
15723,190.7,1,73,37,190.7,1
15724,218.25,2,73,11,109.125,1
15727,4589.39,6,2625,191,764.8983333333334,0
15729,85.0,1,28,5,85.0,1
15730,777.22,2,489,46,388.61,0
15732,294.12,2,215,13,147.06,1
15733,162.3,1,62,10,162.3,1
15734,1339.45,2,346,25,669.725,1
15737,1064.51,6,539,55,177.41833333333332,0
15738,3853.4500000000003,13,2357,45,296.4192307692308,0
15743,434.05,2,119,31,217.025,0
15744,34.8,1,120,3,34.8,1
15745,607.75,2,243,36,303.875,0
15746,196.88,1,178,28,196.88,1
15747,525.37,2,281,26,262.685,0
15749,44534.3,3,18028,5,14844.766666666668,1
15750,1615.47,5,1265,185,323.094,0
15752,2093.37,6,1657,207,348.895,0
15753,79.2,1,144,1,79.2,1
15754,303.42,2,146,19,151.71,0
15755,2076.7400000000002,5,1318,119,415.34800000000007,0
15756,359.89,3,166,118,119.96333333333332,0
15757,261.36,1,167,16,261.36,0
15759,253.04,3,60,5,84.34666666666666,1
15762,315.31,1,147,22,315.31,0
15763,522.49,1,187,33,522.49,0
15764,3279.97,6,2050,150,546.6616666666666,1
15768,621.8299999999999,3,244,23,207.27666666666664,1
15769,43116.72,20,22840,19,2155.8360000000002,0
15775,104.9,1,68,7,104.9,1
15776,241.62,1,138,18,241.62,1
15777,1047.11,4,378,18,261.7775,1
15780,475.28000000000003,3,220,26,158.42666666666668,1
15781,211.3,2,66,11,105.65,0
15782,1638.3400000000001,1,644,21,1638.3400000000001,0
15785,1665.83,4,1011,41,416.4575,0
15786,3147.64,1,2286,165,3147.64,0
15789,351.3,1,438,25,351.3,1
15791,1223.24,1,558,54,1223.24,0
15793,306.64,1,192,3,306.64,0
15795,610.01,1,581,42,610.01,1
15796,1883.76,6,640,62,313.96,0
15797,2192.4,3,872,7,730.8000000000001,1
15799,884.14,3,955,94,294.7133333333333,1
15800,696.89,2,332,116,348.445,1
15801,137.22,1,70,9,137.22,0
15804,2950.3,8,1634,146,368.7875,0
15805,3548.5,11,2273,150,322.59090909090907,0
15806,521.88,2,413,19,260.94,0
15807,635.6,1,380,40,635.6,0
15808,3651.27,4,1305,142,912.8175,1
15809,399.21,4,251,24,99.8025,0
15810,1391.98,4,861,66,347.995,1
15811,1773.8,5,760,89,354.76,0
15812,1801.14,5,922,36,360.228,1
15813,1303.9099999999999,2,603,40,651.9549999999999,1
15815,1874.7,4,1514,24,468.675,0
15819,1585.47,3,1139,83,528.49,0
15820,206.98,1,128,17,206.98,1
15822,440.2,1,160,16,440.2,0
15825,532.94,1,220,20,532.94,1
15826,720.0,1,488,28,720.0,0
15827,1836.0900000000001,14,882,72,131.14928571428572,1
15829,636.14,2,996,44,318.07,1
15831,451.11,2,687,22,225.555,0
15832,836.79,1,465,54,836.79,1
15834,1780.72,3,675,175,593.5733333333334,0
15835,675.51,3,333,32,225.17,0
15838,17340.62,13,9766,51,1333.893846153846,0
15839,790.36,2,540,48,395.18,0
15840,241.74,1,256,17,241.74,0
15841,1224.06,4,942,36,306.015,1
15843,118.95000000000002,1,27,8,118.95000000000002,1
15845,3070.0,6,1661,81,511.6666666666667,0
15847,180.68,1,348,9,180.68,0
15850,116.16,1,239,41,116.16,0
15852,160.71,2,48,22,80.355,1
15854,2839.94,10,819,70,283.994,0
15855,712.24,5,470,59,142.448,1
15856,11246.67,17,7438,253,661.5688235294118,0
15858,970.12,3,902,105,323.37333333333333,0
15860,863.15,7,382,100,123.30714285714285,0
15861,1123.76,3,870,174,374.58666666666664,0
15862,659.73,3,499,98,219.91,0
15863,9.2,1,2,2,9.2,0
15864,957.8600000000001,3,558,11,319.2866666666667,0
15865,603.85,2,312,29,301.925,0
15866,211.89,1,124,43,211.89,1
15867,2940.87,12,1472,252,245.0725,0
15869,149.64,2,175,13,74.82,1
15874,2207.75,6,1065,79,367.9583333333333,0
15880,329.03000000000003,1,202,95,329.03000000000003,1
15881,501.39000000000004,5,260,26,100.278,1
15882,514.08,4,264,22,128.52,1
15885,349.35,1,109,16,349.35,1
15888,162.64,1,67,10,162.64,1
15889,400.77,2,200,78,200.385,1
15891,509.13,1,417,59,509.13,1
15894,257.6,2,163,34,128.8,1
15895,179.17,1,94,11,179.17,1
15897,208.59,2,223,17,104.295,1
15898,997.94,4,421,67,249.485,0
15899,56.25,1,39,4,56.25,1
15901,227.22,2,320,58,113.61,0
15903,951.96,3,1012,27,317.32,0
15906,797.71,4,242,56,199.4275,0
15907,477.59000000000003,2,237,93,238.79500000000002,0
15909,191.94,1,98,7,191.94,1
15910,663.36,5,510,143,132.672,0
15912,264.62,2,185,19,132.31,1
15916,965.85,6,419,71,160.975,0
15917,123.1,1,42,12,123.1,1
15918,334.23,2,153,33,167.115,1
15919,214.07999999999998,1,175,38,214.07999999999998,0
15920,163.55,3,94,52,54.51666666666667,1
15921,323.03000000000003,1,162,24,323.03000000000003,1
15922,369.5,1,138,11,369.5,1
15923,127.08,1,122,21,127.08,1
15925,207.15,1,93,12,207.15,1
15932,2195.65,7,1931,76,313.6642857142857,0
15933,728.27,2,616,44,364.135,0
15935,108.03999999999999,1,114,11,108.03999999999999,1
15938,404.58,5,240,13,80.916,1
15939,6100.01,14,4727,27,435.71500000000003,1
15940,35.8,1,4,1,35.8,1
15942,337.44,1,232,14,337.44,1
15944,325.1,1,50,6,325.1,1
15945,181.0,1,52,2,181.0,1
15947,1708.24,1,898,29,1708.24,1
15949,237.04000000000002,1,168,12,237.04000000000002,0
15950,1326.42,3,558,69,442.14000000000004,0
15951,375.16999999999996,1,174,22,375.16999999999996,0
15952,309.2,2,140,25,154.6,0
15953,824.04,4,450,29,206.01,0
15955,2965.9900000000002,10,1495,100,296.59900000000005,0
15958,104.35,1,33,7,104.35,1
15965,156.19,1,74,16,156.19,0
15967,161.9,1,60,32,161.9,0
15969,308.7,1,44,10,308.7,0
15970,314.1,1,116,11,314.1,1
15971,2321.8,8,1021,8,290.225,0
15973,307.82000000000005,1,106,4,307.82000000000005,1
15974,2895.0099999999998,6,1864,119,482.5016666666666,0
15975,371.01,1,243,24,371.01,1
15976,427.64,2,275,83,213.82,1
15978,1098.78,1,888,49,1098.78,1
15980,2398.86,3,1560,40,799.62,1
15981,2849.88,7,1530,51,407.1257142857143,0
15983,1138.37,3,694,57,379.45666666666665,0
15984,2050.71,8,1089,179,256.33875,0
15985,1142.42,2,1086,29,571.21,1
15987,1193.63,6,1365,64,198.93833333333336,0
15990,401.37,1,171,23,401.37,0
15996,1032.58,6,380,103,172.09666666666666,1
15998,2503.96,4,1650,318,625.99,0
16003,1793.9,3,595,56,597.9666666666667,0
16005,275.41,2,117,77,137.705,0
16006,101.4,1,84,8,101.4,1
16007,727.67,2,581,128,363.835,0
16008,330.71,2,198,17,165.355,0
16009,441.59000000000003,1,196,55,441.59000000000003,0
16010,392.4,3,202,62,130.79999999999998,1
16011,2457.54,13,1585,90,189.04153846153847,0
16012,1132.12,2,551,49,566.06,0
16013,23409.34,35,8878,27,668.8382857142857,0
16014,514.38,2,222,115,257.19,0
16016,899.99,5,344,109,179.998,0
16018,161.9,1,44,15,161.9,0
16019,2952.25,7,1193,85,421.75,0
16022,602.63,1,255,68,602.63,1
16023,500.69,2,227,59,250.345,0
16027,934.62,6,1147,11,155.77,1
16029,47242.99,53,26157,42,891.3771698113208,0
16030,331.24,1,283,28,331.24,1
16031,547.9,2,421,91,273.95,1
16033,6819.06,17,2570,435,401.12117647058824,0
16034,437.7,3,242,18,145.9,1
16036,758.92,2,716,55,379.46,1
16037,855.02,3,428,37,285.00666666666666,1
16038,393.33,2,229,23,196.665,0
16040,876.1800000000001,2,509,42,438.09000000000003,0
16041,2739.8,2,1044,5,1369.9,0
16042,440.48,2,260,26,220.24,0
16043,676.49,3,342,22,225.49666666666667,0
16045,1340.7,4,897,71,335.175,1
16048,256.44,2,144,8,128.22,1
16049,484.11,1,316,104,484.11,0
16050,137.9,1,278,10,137.9,1
16053,1124.19,1,1003,62,1124.19,0
16054,783.9,1,380,70,783.9,1
16055,134.8,1,22,8,134.8,1
16057,1544.23,6,620,79,257.37166666666667,0
16059,1347.8600000000001,5,601,120,269.572,0
16062,778.14,3,650,37,259.38,0
16063,335.32,1,262,23,335.32,1
16065,367.14,1,228,71,367.14,1
16066,316.38,1,186,6,316.38,0
16072,584.3199999999999,1,140,23,584.3199999999999,1
16073,122.39999999999999,1,48,1,122.39999999999999,1
16076,1455.81,6,1051,70,242.635,0
16078,79.2,1,16,1,79.2,1
16080,217.16,2,128,10,108.58,1
16081,2591.92,4,1363,139,647.98,0
16083,1317.62,2,908,31,658.81,1
16084,436.18,1,216,38,436.18,1
16085,619.65,3,374,86,206.54999999999998,0
16086,899.7,4,388,21,224.925,0
16091,315.06,2,154,16,157.53,1
16092,817.86,3,628,37,272.62,1
16093,17.0,1,20,1,17.0,1
16094,252.1,1,164,16,252.1,0
16096,320.62,1,155,12,320.62,1
16097,185.04999999999998,1,87,10,185.04999999999998,1
16098,2005.63,7,613,34,286.5185714285714,1
16099,592.1,2,362,26,296.05,0
16102,1392.8400000000001,2,776,41,696.4200000000001,0
16103,1413.14,5,556,30,282.62800000000004,0
16105,336.96,1,330,13,336.96,1
16107,1810.72,4,584,16,452.68,0
16108,842.5,1,615,48,842.5,1
16109,611.88,2,612,18,305.94,1
16110,678.18,2,342,173,339.09,0
16112,195.73999999999998,4,574,15,48.934999999999995,1
16113,161.38,1,176,30,161.38,1
16114,135.75000000000003,1,43,8,135.75000000000003,1
16115,1285.93,6,806,151,214.3216666666667,0
16116,612.78,1,248,34,612.78,1
16117,232.21,1,130,30,232.21,1
16119,309.48,1,172,11,309.48,0
16121,285.94,1,139,60,285.94,0
16122,684.4200000000001,4,1128,26,171.10500000000002,1
16124,249.0,1,48,11,249.0,1
16125,289.35,1,124,13,289.35,1
16126,3706.7000000000003,3,1084,41,1235.5666666666668,0
16128,1412.06,3,790,71,470.68666666666667,0
16131,2278.5,4,1244,46,569.625,0
16133,11766.07,24,6733,162,490.25291666666664,0
16134,283.53000000000003,1,158,16,283.53000000000003,0
16135,517.55,1,209,21,517.55,1
16136,302.64,2,180,15,151.32,0
16139,306.37,2,155,13,153.185,0
16140,124.14,1,104,7,124.14,0
16141,620.4,1,238,30,620.4,1
16142,535.34,1,422,37,535.34,1
16143,1949.3600000000001,5,715,70,389.872,0
16144,175.2,1,16,1,175.2,1
16145,2941.93,9,2590,113,326.88111111111107,0
16146,734.13,3,427,26,244.71,1
16147,375.0,1,246,22,375.0,1
16148,76.32000000000001,1,72,1,76.32000000000001,1
16149,163.68,1,168,11,163.68,0
16150,1748.53,4,938,80,437.1325,0
16152,1829.04,1,642,29,1829.04,1
16153,1023.54,4,530,50,255.885,0
16156,2095.4500000000003,6,904,86,349.24166666666673,0
16157,168.32,1,44,6,168.32,0
16159,348.2,1,236,14,348.2,1
16160,801.94,1,1012,15,801.94,0
16161,3874.59,14,1910,200,276.75642857142856,0
16162,37.4,1,4,2,37.4,1
16163,856.6,2,192,5,428.3,1
16168,2795.14,19,1478,47,147.11263157894737,0
16169,587.46,1,410,26,587.46,0
16170,1560.6599999999999,5,1483,91,312.13199999999995,0
16172,1140.21,5,787,52,228.042,1
16173,744.25,3,274,42,248.08333333333334,0
16174,1009.5500000000001,3,651,19,336.5166666666667,1
16175,1037.59,4,533,45,259.3975,1
16178,197.9,1,94,8,197.9,1
16180,10254.18,8,5867,90,1281.7725,1
16181,305.54,1,152,11,305.54,1
16182,6617.65,4,3791,17,1654.4125,1
16184,985.8000000000001,5,470,22,197.16000000000003,0
16185,335.0,1,153,19,335.0,0
16186,2696.53,9,2242,67,299.6144444444445,0
16187,6282.1900000000005,13,4569,154,483.24538461538464,0
16188,755.03,3,645,51,251.67666666666665,0
16189,144.48,1,102,6,144.48,0
16191,2615.68,8,1612,25,326.96,0
16193,314.45,1,219,19,314.45,1
16198,400.68,1,128,14,400.68,1
16200,550.57,1,231,58,550.57,0
16201,303.8,1,208,19,303.8,0
16202,365.27,1,191,18,365.27,1
16203,378.3,3,158,19,126.10000000000001,0
16205,105.75,1,60,26,105.75,0
16206,409.86,3,203,48,136.62,0
16208,497.59,1,243,40,497.59,0
16209,2262.62,5,1179,37,452.524,1
16210,11597.02,11,4562,47,1054.2745454545454,0
16211,547.02,1,154,23,547.02,1
16212,498.15000000000003,1,151,30,498.15000000000003,0
16213,159.0,1,48,6,159.0,1
16214,1062.75,3,420,36,354.25,1
16215,242.35,1,104,14,242.35,1
16216,914.9300000000001,1,254,37,914.9300000000001,1
16217,304.25,2,91,13,152.125,1
16218,2635.48,6,1752,51,439.24666666666667,0
16221,315.37,2,267,29,157.685,0
16222,773.5500000000001,1,325,120,773.5500000000001,1
16224,865.88,3,798,63,288.62666666666667,0
16225,953.64,4,451,108,238.41,0
16226,255.12,3,192,6,85.04,1
16227,314.22,1,90,6,314.22,1
16229,1010.6,2,318,46,505.3,1
16230,542.03,2,365,32,271.015,1
16232,725.04,3,438,23,241.67999999999998,0
16233,536.6800000000001,3,174,22,178.89333333333335,1
16235,665.29,3,251,34,221.76333333333332,0
16236,432.2,1,184,20,432.2,1
16239,347.9,1,182,15,347.9,0
16240,1824.79,1,935,75,1824.79,0
16241,1778.43,10,951,273,177.84300000000002,0
16242,846.59,3,375,60,282.19666666666666,0
16244,1522.75,2,855,88,761.375,1
16245,769.7,2,430,49,384.85,0
16247,114.56,1,182,16,114.56,1
16249,1440.77,4,762,48,360.1925,0
16250,389.44,2,208,22,194.72,1
16253,1700.4,1,1340,53,1700.4,0
16255,2182.79,7,1461,132,311.82714285714286,0
16256,752.4300000000001,1,581,13,752.4300000000001,1
16257,46.95,1,2,2,46.95,1
16258,3741.06,4,2345,72,935.265,0
16261,544.14,3,237,83,181.38,0
16265,4062.02,7,1871,132,580.2885714285715,0
16266,861.89,7,398,44,123.12714285714286,1
16268,667.65,2,533,45,333.825,1
16270,1141.24,1,688,54,1141.24,1
16271,868.4300000000001,3,672,51,289.4766666666667,0
16272,411.7,1,224,25,411.7,1
16274,331.55,1,151,63,331.55,1
16275,559.87,1,336,33,559.87,1
16276,810.6000000000001,1,420,6,810.6000000000001,1
16278,566.38,1,114,23,566.38,1
16279,724.1800000000001,2,462,62,362.09000000000003,0
16281,2062.06,1,934,17,2062.06,1
16282,168.3,1,114,11,168.3,1
16283,584.65,3,439,58,194.88333333333333,0
16287,142.5,1,298,8,142.5,1
16292,302.25,1,191,17,302.25,1
16293,1454.3300000000002,6,643,74,242.38833333333335,0
16297,301.9,1,206,20,301.9,1
16298,114.3,1,50,7,114.3,0
16302,233.22,1,158,11,233.22,1
16303,4036.33,2,2025,112,2018.165,0
16305,361.21999999999997,1,256,22,361.21999999999997,1
16306,632.27,6,487,36,105.37833333333333,1
16308,1600.0,3,5000,1,533.3333333333334,0
16309,706.57,2,467,39,353.285,1
16315,226.37,1,75,14,226.37,1
16316,2212.81,7,1185,103,316.11571428571426,0
16317,1341.65,3,890,64,447.2166666666667,1
16319,404.40000000000003,1,72,3,404.40000000000003,1
16320,1038.46,2,732,56,519.23,1
16321,373.65000000000003,5,135,7,74.73,1
16323,207.50000000000003,1,50,1,207.50000000000003,1
16324,408.59000000000003,3,270,100,136.1966666666667,1
16325,416.02000000000004,2,120,11,208.01000000000002,0
16326,1707.1100000000001,9,395,116,189.6788888888889,0
16327,3141.79,5,1984,131,628.358,0
16330,48.96,2,23,17,24.48,0
16332,1117.89,4,547,78,279.4725,0
16333,15619.6,18,24352,8,867.7555555555556,0
16338,214.79999999999998,1,94,11,214.79999999999998,1
16339,94.05,1,21,17,94.05,1
16340,534.31,1,486,124,534.31,1
16341,1531.89,2,1086,53,765.945,0
16342,322.41,4,157,10,80.6025,1
16344,101.10000000000001,1,18,1,101.10000000000001,1
16348,1011.35,5,565,141,202.27,0
16349,53.5,1,9,9,53.5,1
16350,566.4,2,274,28,283.2,0
16351,153.9,1,90,8,153.9,1
16353,3705.4100000000003,15,1308,46,247.02733333333336,0
16354,366.1,1,144,38,366.1,0
16356,211.77,3,93,20,70.59,1
16357,257.95,2,55,9,128.975,0
16358,1134.55,2,519,35,567.275,0
16359,1411.23,7,876,38,201.6042857142857,0
16360,447.27,2,258,78,223.635,0
16361,334.94,1,206,43,334.94,0
16362,360.65,3,145,34,120.21666666666665,0
16364,346.3,1,114,28,346.3,0
16365,862.56,7,325,34,123.22285714285714,0
16367,167.09,1,87,33,167.09,0
16369,841.36,2,494,55,420.68,0
16370,1301.91,4,640,143,325.4775,1
16374,154.2,1,51,26,154.2,0
16377,676.2,1,1500,5,676.2,1
16378,362.95,3,267,22,120.98333333333333,1
16379,478.88,1,330,27,478.88,0
16383,643.76,2,467,80,321.88,1
16384,584.5,2,260,33,292.25,1
16385,273.82,2,152,36,136.91,0
16386,61.10000000000001,1,26,4,61.10000000000001,0
16387,94.36,1,44,4,94.36,1
16389,1078.71,3,469,23,359.57,0
16392,217.89,1,201,41,217.89,1
16393,1761.97,9,1013,96,195.77444444444444,0
16394,1241.86,4,2016,54,310.465,0
16395,1269.26,4,1199,118,317.315,0
16398,1705.8,2,758,75,852.9,1
16399,176.60999999999999,1,141,30,176.60999999999999,0
16400,303.93,1,172,28,303.93,1
16401,2773.66,8,2568,55,346.7075,0
16402,293.45,2,146,55,146.725,1
16403,177.5,1,114,10,177.5,1
16405,167.25,2,187,3,83.625,1
16407,1747.51,9,878,97,194.1677777777778,0
16409,1414.13,4,847,112,353.5325,0
16411,128.55,1,69,19,128.55,0
16414,50.8,1,16,3,50.8,0
16418,368.36,2,174,44,184.18,0
16419,958.71,6,428,36,159.785,1
16422,30665.52,43,29680,68,713.1516279069767,0
16424,133.56,1,88,5,133.56,1
16425,302.7,1,199,21,302.7,1
16426,689.83,4,414,64,172.4575,0
16427,241.06,2,156,8,120.53,1
16429,284.55,1,9,2,284.55,1
16431,623.28,3,442,51,207.76,1
16434,898.84,4,442,49,224.71,0
16438,204.4,1,117,37,204.4,0
16440,272.46,1,115,35,272.46,0
16441,211.0,1,110,12,211.0,0
16442,432.43,2,352,99,216.215,0
16444,541.4,3,337,58,180.46666666666667,0
16446,2.9,1,2,2,2.9,0
16447,255.91,1,221,34,255.91,1
16448,182.99,1,76,19,182.99,1
16449,707.69,2,367,40,353.845,1
16450,311.92,1,200,11,311.92,1
16451,266.97,1,120,14,266.97,1
16455,1323.3799999999999,6,756,48,220.5633333333333,0
16456,2158.18,5,1147,80,431.63599999999997,1
16457,208.36,1,140,9,208.36,1
16458,2485.06,13,1594,46,191.15846153846152,0
16460,508.61,2,736,112,254.305,0
16461,142.92,1,48,31,142.92,1
16462,136.0,3,16,1,45.333333333333336,1
16463,319.37,1,179,19,319.37,0
16464,983.33,2,682,141,491.665,0
16466,999.63,5,529,68,199.926,0
16468,74.9,1,31,2,74.9,1
16469,447.49,3,161,93,149.16333333333333,0
16470,539.13,3,358,83,179.71,0
16471,223.95000000000002,1,141,13,223.95000000000002,1
16473,316.11,3,196,18,105.37,1
16474,464.44,3,250,95,154.81333333333333,0
16475,544.3,4,319,23,136.075,1
16477,1999.26,6,1099,96,333.21,0
16480,769.29,1,455,51,769.29,1
16483,139.35,1,44,19,139.35,1
16484,404.3,2,200,25,202.15,1
16485,363.65,1,235,41,363.65,1
16488,354.57,2,619,22,177.285,0
16493,1351.63,4,1164,40,337.9075,1
16494,826.53,1,675,47,826.53,1
16495,246.51,2,166,32,123.255,0
16496,1185.04,2,784,71,592.52,0
16497,1550.7,5,789,82,310.14,0
16498,100.97,2,45,15,50.485,1
16499,365.45,2,127,18,182.725,1
16500,165.0,1,1,1,165.0,0
16503,1431.93,4,569,71,357.9825,1
16509,363.7,1,64,13,363.7,1
16510,248.1,1,92,13,248.1,1
16511,563.7,2,263,82,281.85,0
16515,1247.3600000000001,4,688,79,311.84000000000003,0
16517,162.7,1,96,17,162.7,1
16518,190.7,1,124,11,190.7,0
16519,103.7,1,24,5,103.7,0
16520,1046.57,3,558,129,348.8566666666666,1
16523,6781.41,15,3131,132,452.094,0
16525,11501.15,23,6465,72,500.05,0
16526,290.36,1,106,15,290.36,1
16527,228.06,1,106,14,228.06,1
16529,455.25,1,198,30,455.25,1
16531,889.43,5,777,52,177.886,0
16532,4516.8,2,1536,2,2258.4,0
16536,548.12,1,250,49,548.12,1
16539,1053.61,3,421,34,351.2033333333333,0
16545,339.3,1,78,3,339.3,1
16546,787.15,2,549,25,393.575,1
16549,1231.75,3,753,185,410.5833333333333,0
16550,2298.97,5,1540,162,459.794,1
16551,922.12,3,970,26,307.37333333333333,1
16552,379.73,2,219,17,189.865,1
16553,5719.82,12,4600,62,476.65166666666664,1
16554,314.11,2,129,21,157.055,0
16555,151.98,1,90,9,151.98,0
16556,2556.37,6,1342,111,426.06166666666667,0
16557,101.15,1,13,6,101.15,0
16558,5101.31,15,3559,183,340.08733333333333,0
16560,332.18,1,169,20,332.18,0
16565,173.7,1,46,3,173.7,1
16566,463.88,3,216,9,154.62666666666667,0
16567,865.6,2,996,34,432.8,1
16570,2134.07,6,1427,52,355.67833333333334,0
16571,896.79,2,891,54,448.395,0
16572,1009.6,3,532,40,336.53333333333336,1
16573,663.61,2,360,40,331.805,1
16574,451.44,1,416,28,451.44,1
16581,105.84,1,134,9,105.84,1
16582,313.62,1,164,6,313.62,1
16583,233.45,1,111,14,233.45,1
16584,936.08,2,646,25,468.04,1
16586,463.95,1,95,8,463.95,1
16587,225.15,1,71,13,225.15,1
16589,459.24,3,368,31,153.08,1
16592,2214.33,10,1785,102,221.433,0
16593,255.5,2,85,20,127.75,0
16594,181.09,1,64,53,181.09,1
16596,120.65,1,47,6,120.65,0
16598,145.04999999999998,1,73,10,145.04999999999998,1
16600,353.2,3,570,28,117.73333333333333,0
16603,482.47,2,480,34,241.235,1
16607,2581.94,11,2336,112,234.72181818181818,0
16609,4029.82,6,1869,142,671.6366666666667,0
16610,75.66,1,66,6,75.66,1
16611,129.49,1,47,9,129.49,1
16612,870.3000000000001,3,394,42,290.1,0
16614,506.19,1,223,26,506.19,1
